,date,symbol,prev,open,high,low,last,close,avg,changed,p_change,volume,qpt,delivery,p_delivery,QPT_RATIO_20,DEL_RATIO_20,DEL_P_RATIO_20,VOL_RATIO_20
1856,2022-11-16 18:30:00+00:00,iex,141.5500,140.8,141.2,138.3,138.9000,139.0,139.2200,-2.5500,-1.8345,4535918.0000,120.7968,2496808.0000,55.0500,,,,
1922,2022-11-17 18:30:00+00:00,iex,139.0000,139.55,139.95,137.5,138.4000,138.45,138.3800,-0.5500,-0.3973,2551403.0000,92.2616,1012923.0000,39.7000,,,,
2213,2022-11-20 18:30:00+00:00,iex,138.4500,142.95,146.35,141.2,145.1500,145.25,144.4000,6.8000,4.6816,17982197.0000,171.6497,3871297.0000,21.5300,,,,
2333,2022-11-21 18:30:00+00:00,iex,145.2500,146.2,146.2,140.95,141.7500,141.65,142.6200,-3.6000,-2.5415,7227652.0000,160.6573,3008168.0000,41.6200,,,,
2579,2022-11-22 18:30:00+00:00,iex,141.6500,142.5,143.0,141.45,141.5000,141.9,142.2200,0.2500,0.1762,2879306.0000,134.2396,1251787.0000,43.4800,,,,
2675,2022-11-23 18:30:00+00:00,iex,141.9000,142.35,147.95,140.8,146.9500,146.95,144.7800,5.0500,3.4365,12795404.0000,179.9053,5125893.0000,40.0600,,,,
2906,2022-11-24 18:30:00+00:00,iex,146.9500,147.6,151.8,145.55,150.9000,150.35,149.1300,3.4000,2.2614,15386976.0000,176.8191,4594769.0000,29.8600,,,,
3026,2022-11-27 18:30:00+00:00,iex,150.3500,150.9,150.9,146.35,147.9500,148.05,148.0000,-2.3000,-1.5535,14305841.0000,173.7537,4908260.0000,34.3100,,,,
3242,2022-11-28 18:30:00+00:00,iex,148.0500,148.05,150.85,147.05,148.1000,148.4,149.2500,0.3500,0.2358,8487402.0000,142.3941,2519961.0000,29.6900,,,,
3404,2022-11-29 18:30:00+00:00,iex,148.4000,148.7,148.75,147.3,148.0000,147.85,147.9300,-0.5500,-0.3720,3117002.0000,116.2583,1347936.0000,43.2400,,,,
3704,2022-11-30 18:30:00+00:00,iex,147.8500,148.0,149.0,147.1,147.8500,148.0,148.0700,0.1500,0.1014,4982670.0000,123.3945,2676215.0000,53.7100,0.96,1.11,1.32,0.76
3895,2022-12-01 18:30:00+00:00,iex,148.0000,148.85,151.0,148.5,150.2000,150.2,150.1900,2.2000,1.4647,9043113.0000,155.4975,3088264.0000,34.1500,1.2,1.25,0.86,1.33
4116,2022-12-04 18:30:00+00:00,iex,150.2000,150.9,152.4,150.0,150.8500,151.0,151.3000,0.8000,0.5298,5017611.0000,139.6924,1620400.0000,32.2900,1.06,0.66,0.81,0.73
4274,2022-12-05 18:30:00+00:00,iex,151.0000,150.85,150.85,147.85,148.2500,148.35,148.7900,-2.6500,-1.7863,4435986.0000,110.9052,1839366.0000,41.4600,0.84,0.74,1.05,0.65
4530,2022-12-06 18:30:00+00:00,iex,148.3500,148.1,148.7,145.0,146.2500,146.2,146.4200,-2.1500,-1.4706,4189529.0000,98.1016,1612289.0000,38.4800,0.74,0.65,0.98,0.61
4564,2022-12-07 18:30:00+00:00,iex,146.2000,146.3,148.5,146.0,148.4500,148.25,147.6400,2.0500,1.3828,2609362.0000,104.1620,1062512.0000,40.7200,0.78,0.43,1.03,0.38
4787,2022-12-08 18:30:00+00:00,iex,148.2500,148.95,149.0,144.4,145.0500,145.1,146.3100,-3.1500,-2.1709,3346784.0000,97.2111,1475779.0000,44.1000,0.75,0.61,1.12,0.5
4924,2022-12-11 18:30:00+00:00,iex,145.1000,145.1,145.45,142.8,144.3000,144.3,144.3500,-0.8000,-0.5544,2952093.0000,95.3364,1136018.0000,38.4800,0.74,0.48,0.98,0.45
115,2022-11-02 18:30:00+00:00,igl,422.0500,418.0,424.25,417.1,418.7000,419.65,420.0400,-2.4000,-0.5719,1205619.0000,40.3082,525178.0000,43.5600,,,,
320,2022-11-03 18:30:00+00:00,igl,419.6500,421.2,421.7,415.5,419.2500,420.3,418.4500,0.6500,0.1547,1372420.0000,74.2210,319535.0000,23.2800,,,,
459,2022-11-06 18:30:00+00:00,igl,420.3000,422.45,424.7,418.7,423.0500,423.15,422.2900,2.8500,0.6735,745158.0000,46.5055,257023.0000,34.4900,,,,
717,2022-11-08 18:30:00+00:00,igl,423.1500,423.15,426.25,415.65,416.6000,416.65,419.6800,-6.5000,-1.5601,1042657.0000,59.4615,472820.0000,45.3500,,,,
827,2022-11-09 18:30:00+00:00,igl,416.6500,416.0,423.45,413.8,420.0000,419.45,419.2600,2.8000,0.6675,1248285.0000,74.5067,357708.0000,28.6600,,,,
1087,2022-11-10 18:30:00+00:00,igl,419.4500,420.5,428.5,417.8,421.8000,422.3,423.5400,2.8500,0.6749,1366343.0000,73.1173,355945.0000,26.0500,,,,
1223,2022-11-13 18:30:00+00:00,igl,422.3000,422.0,424.75,415.45,416.9500,416.8,419.1100,-5.5000,-1.3196,1598478.0000,106.1829,817560.0000,51.1500,,,,
1508,2022-11-14 18:30:00+00:00,igl,416.8000,418.9,438.5,416.5,433.7500,433.7,429.8400,16.9000,3.8967,5850693.0000,96.7793,2276505.0000,38.9100,,,,
1513,2022-11-15 18:30:00+00:00,igl,433.7000,434.85,435.45,420.25,422.2000,422.3,426.1700,-11.4000,-2.6995,2736082.0000,75.6744,1178515.0000,43.0700,,,,
1815,2022-11-16 18:30:00+00:00,igl,422.3000,422.5,424.8,411.3,412.7000,412.05,415.3800,-10.2500,-2.4876,1290457.0000,59.5339,435945.0000,33.7800,,,,
1955,2022-11-17 18:30:00+00:00,igl,412.0500,414.0,428.45,412.2,418.4000,418.05,420.8200,6.0000,1.4352,4557223.0000,78.6664,1378410.0000,30.2500,,,,
2086,2022-11-20 18:30:00+00:00,igl,418.0500,418.8,423.7,415.0,422.2000,420.9,420.1100,2.8500,0.6771,1811940.0000,59.5856,793914.0000,43.8200,,,,
2312,2022-11-21 18:30:00+00:00,igl,420.9000,422.0,430.0,406.5,414.0500,414.85,414.7100,-6.0500,-1.4584,2930887.0000,77.9699,538524.0000,18.3700,,,,
2605,2022-11-22 18:30:00+00:00,igl,414.8500,415.75,417.2,407.4,413.0000,412.65,411.0300,-2.2000,-0.5331,1308646.0000,58.1905,346469.0000,26.4800,,,,
2689,2022-11-23 18:30:00+00:00,igl,412.6500,414.75,418.35,408.5,416.0000,416.7,414.5600,4.0500,0.9719,1865349.0000,54.4103,703953.0000,37.7400,,,,
2895,2022-11-24 18:30:00+00:00,igl,416.7000,415.1,431.55,414.0,430.0000,430.6,426.6100,13.9000,3.2281,2563469.0000,71.7255,896107.0000,34.9600,,,,
3184,2022-11-27 18:30:00+00:00,igl,430.6000,430.0,449.6,429.0,443.0500,443.55,441.9500,12.9500,2.9196,4836920.0000,76.7875,1951759.0000,40.3500,,,,
3287,2022-11-28 18:30:00+00:00,igl,443.5500,446.15,446.15,427.8,432.5000,433.5,434.3900,-10.0500,-2.3183,4984379.0000,57.7852,1547695.0000,31.0500,,,,
3541,2022-11-29 18:30:00+00:00,igl,433.5000,435.0,452.0,433.3,443.2500,442.6,443.7200,9.1000,2.0560,8014378.0000,111.9921,3984781.0000,49.7200,,,,
3639,2022-11-30 18:30:00+00:00,igl,442.6000,444.85,446.15,432.25,433.7500,434.1,436.8100,-8.5000,-1.9581,4288370.0000,88.2889,2108326.0000,49.1600,1.22,1.98,1.35,1.54
3826,2022-12-01 18:30:00+00:00,igl,434.1000,436.0,440.35,432.0,437.9500,438.45,436.9100,4.3500,0.9921,2690990.0000,71.2505,1095058.0000,40.6900,0.97,1.0,1.12,0.94
4040,2022-12-04 18:30:00+00:00,igl,438.4500,440.65,440.65,425.75,435.0000,435.45,432.4900,-3.0000,-0.6889,3186894.0000,61.3619,1067640.0000,33.5000,0.84,0.95,0.91,1.08
4312,2022-12-05 18:30:00+00:00,igl,435.4500,436.5,441.5,434.0,439.4500,439.75,438.2500,4.3000,0.9778,1555165.0000,60.3221,504474.0000,32.4400,0.82,0.44,0.88,0.52
4442,2022-12-06 18:30:00+00:00,igl,439.7500,439.95,440.9,433.5,434.7000,434.85,436.4800,-4.9000,-1.1268,1343736.0000,71.0107,560640.0000,41.7200,0.96,0.49,1.14,0.45
4642,2022-12-07 18:30:00+00:00,igl,434.8500,435.0,438.4,433.3,437.1000,437.3,436.0300,2.4500,0.5603,753605.0000,37.1179,246291.0000,32.6800,0.51,0.22,0.89,0.25
4758,2022-12-08 18:30:00+00:00,igl,437.3000,438.1,443.5,433.25,435.3500,435.75,438.4100,-1.5500,-0.3557,1444628.0000,57.8360,403534.0000,27.9300,0.81,0.35,0.76,0.48
4983,2022-12-11 18:30:00+00:00,igl,435.7500,436.0,439.1,428.05,438.9000,438.1,435.8600,2.3500,0.5364,1186245.0000,54.3600,463426.0000,39.0700,0.79,0.41,1.08,0.4
69,2022-11-02 18:30:00+00:00,indhotel,342.4000,340.8,346.75,337.5,339.8000,339.95,341.5500,-2.4500,-0.7207,3584088.0000,110.8321,1216377.0000,33.9400,,,,
197,2022-11-03 18:30:00+00:00,indhotel,339.9500,340.65,344.1,333.55,335.0000,334.75,337.7400,-5.2000,-1.5534,4918508.0000,118.7214,3084212.0000,62.7100,,,,
384,2022-11-06 18:30:00+00:00,indhotel,334.7500,337.0,345.75,335.35,343.5000,343.75,340.7500,9.0000,2.6182,4725337.0000,125.5103,1811495.0000,38.3400,,,,
600,2022-11-08 18:30:00+00:00,indhotel,343.7500,346.5,346.6,336.15,337.4000,337.5,340.6500,-6.2500,-1.8519,6191564.0000,125.2440,3528286.0000,56.9900,,,,
878,2022-11-09 18:30:00+00:00,indhotel,337.5000,337.0,344.2,331.85,339.5000,338.7,338.3400,1.2000,0.3543,6333700.0000,116.1614,2451764.0000,38.7100,,,,
1053,2022-11-10 18:30:00+00:00,indhotel,338.7000,349.0,349.0,308.65,317.0000,315.35,321.0700,-23.3500,-7.4045,30427808.0000,131.3763,13914166.0000,45.7300,,,,
1301,2022-11-13 18:30:00+00:00,indhotel,315.3500,316.3,317.2,304.3,312.0000,312.65,311.6100,-2.7000,-0.8636,13352240.0000,117.6367,5533703.0000,41.4400,,,,
1464,2022-11-14 18:30:00+00:00,indhotel,312.6500,314.0,316.55,308.95,312.6000,312.0,312.3700,-0.6500,-0.2083,5724757.0000,83.8805,2748022.0000,48.0000,,,,
1677,2022-11-15 18:30:00+00:00,indhotel,312.0000,313.7,321.95,304.45,310.2000,310.3,313.3100,-1.7000,-0.5479,11959478.0000,95.9884,4418886.0000,36.9500,,,,
1753,2022-11-16 18:30:00+00:00,indhotel,310.3000,311.0,317.8,306.65,315.6500,315.6,314.0500,5.3000,1.6793,9813569.0000,102.6288,4329883.0000,44.1200,,,,
1925,2022-11-17 18:30:00+00:00,indhotel,315.6000,317.9,320.45,312.45,313.7500,313.9,315.9700,-1.7000,-0.5416,6961556.0000,86.4671,3193977.0000,45.8800,,,,
2138,2022-11-20 18:30:00+00:00,indhotel,313.9000,314.2,318.25,313.0,316.5000,316.5,315.7700,2.6000,0.8215,5710316.0000,123.6374,3073914.0000,53.8300,,,,
2424,2022-11-21 18:30:00+00:00,indhotel,316.5000,317.95,320.3,314.3,318.5500,318.3,317.2600,1.8000,0.5655,4820283.0000,98.0310,2009146.0000,41.6800,,,,
2608,2022-11-22 18:30:00+00:00,indhotel,318.3000,320.35,320.35,316.65,318.0000,318.3,318.3000,0.0000,0.0000,4492020.0000,72.5643,2559693.0000,56.9800,,,,
2784,2022-11-23 18:30:00+00:00,indhotel,318.3000,319.0,319.85,315.1,319.4000,317.75,317.1600,-0.5500,-0.1731,5245401.0000,92.6078,3273550.0000,62.4100,,,,
2914,2022-11-24 18:30:00+00:00,indhotel,317.7500,319.4,324.25,318.55,321.6000,322.0,322.3000,4.2500,1.3199,5361133.0000,51.2184,2562477.0000,47.8000,,,,
3198,2022-11-27 18:30:00+00:00,indhotel,322.0000,321.85,327.0,319.3,325.9000,325.85,325.1900,3.8500,1.1815,6391422.0000,144.9993,4133938.0000,64.6800,,,,
3345,2022-11-28 18:30:00+00:00,indhotel,325.8500,325.5,326.25,315.05,315.8500,316.2,319.9000,-9.6500,-3.0519,4642496.0000,48.3412,2266132.0000,48.8100,,,,
3522,2022-11-29 18:30:00+00:00,indhotel,316.2000,317.2,325.2,316.3,321.6500,321.65,321.6400,5.4500,1.6944,116361726.0000,608.3573,68359664.0000,58.7500,,,,
3633,2022-11-30 18:30:00+00:00,indhotel,321.6500,321.5,324.9,318.7,324.6000,324.0,321.8000,2.3500,0.7253,5236081.0000,116.2798,2181809.0000,41.6700,0.9,0.32,0.86,0.4
3848,2022-12-01 18:30:00+00:00,indhotel,324.0000,324.5,326.75,322.5,324.0000,324.55,324.7000,0.5500,0.1695,2541213.0000,81.8532,1070737.0000,42.1300,0.64,0.16,0.86,0.19
4099,2022-12-04 18:30:00+00:00,indhotel,324.5500,325.85,326.35,321.1,323.5500,324.25,324.2000,-0.3000,-0.0925,2844044.0000,76.6568,1393914.0000,49.0100,0.61,0.21,1.02,0.22
4265,2022-12-05 18:30:00+00:00,indhotel,324.2500,323.6,328.85,321.55,327.8500,327.95,326.0400,3.7000,1.1282,3795855.0000,111.3121,1355049.0000,35.7000,0.9,0.2,0.74,0.29
4367,2022-12-06 18:30:00+00:00,indhotel,327.9500,328.0,329.9,323.3,324.4000,325.15,326.2400,-2.8000,-0.8611,1917604.0000,88.1090,736162.0000,38.3900,0.72,0.11,0.81,0.15
4596,2022-12-07 18:30:00+00:00,indhotel,325.1500,326.0,328.55,324.7,327.4500,327.1,326.8900,1.9500,0.5961,1866220.0000,85.0408,879378.0000,47.1200,0.7,0.14,0.99,0.15
4808,2022-12-08 18:30:00+00:00,indhotel,327.1000,327.9,332.0,323.25,330.0000,330.1,329.1900,3.0000,0.9088,3530051.0000,69.5426,1501465.0000,42.5300,0.59,0.26,0.9,0.32
5029,2022-12-11 18:30:00+00:00,indhotel,330.1000,330.0,334.7,328.0,333.3500,332.85,332.6500,2.7500,0.8262,4086392.0000,88.9584,1743176.0000,42.6600,0.76,0.31,0.9,0.38
184,2022-11-02 18:30:00+00:00,indiacem,244.2500,243.35,247.4,242.7,244.0500,244.25,245.1000,0.0000,0.0000,2880699.0000,148.9426,364701.0000,12.6600,,,,
270,2022-11-03 18:30:00+00:00,indiacem,244.2500,244.05,250.1,240.65,245.3000,245.9,245.9300,1.6500,0.6710,3647595.0000,136.0129,437635.0000,12.0000,,,,
531,2022-11-06 18:30:00+00:00,indiacem,245.9000,247.2,255.45,239.0,247.9000,248.7,247.7000,2.8000,1.1259,14181821.0000,152.4140,1147923.0000,8.0900,,,,
693,2022-11-08 18:30:00+00:00,indiacem,248.7000,248.0,250.8,243.25,244.1000,245.25,246.9500,-3.4500,-1.4067,3899799.0000,132.1383,518998.0000,13.3100,,,,
756,2022-11-09 18:30:00+00:00,indiacem,245.2500,244.05,247.35,237.75,241.5000,241.0,242.2000,-4.2500,-1.7635,2591746.0000,123.5106,306853.0000,11.8400,,,,
1061,2022-11-10 18:30:00+00:00,indiacem,241.0000,244.1,247.9,241.5,242.8500,243.3,244.7300,2.3000,0.9453,2615389.0000,149.8447,401995.0000,15.3700,,,,
1238,2022-11-13 18:30:00+00:00,indiacem,243.3000,244.0,251.8,241.2,248.3000,248.7,247.8100,5.4000,2.1713,4174287.0000,138.3589,712644.0000,17.0700,,,,
1488,2022-11-14 18:30:00+00:00,indiacem,248.7000,248.8,254.4,246.45,249.0000,249.35,250.9300,0.6500,0.2607,5300976.0000,155.9294,741982.0000,14.0000,,,,
1537,2022-11-15 18:30:00+00:00,indiacem,249.3500,249.35,252.4,239.8,242.5000,243.05,246.8800,-6.3000,-2.5921,4103200.0000,148.3549,590752.0000,14.4000,,,,
1875,2022-11-16 18:30:00+00:00,indiacem,243.0500,243.0,244.8,232.1,232.9500,235.6,239.5800,-7.4500,-3.1621,3028147.0000,147.9888,813952.0000,26.8800,,,,
1935,2022-11-17 18:30:00+00:00,indiacem,235.6000,234.8,234.85,226.15,230.2500,230.8,229.7700,-4.8000,-2.0797,4822376.0000,147.3021,773625.0000,16.0400,,,,
2098,2022-11-20 18:30:00+00:00,indiacem,230.8000,230.8,234.9,228.95,233.2000,233.35,232.2900,2.5500,1.0928,2486392.0000,144.8440,319336.0000,12.8400,,,,
2330,2022-11-21 18:30:00+00:00,indiacem,233.3500,233.5,240.15,233.35,238.9000,238.3,237.6300,4.9500,2.0772,3751249.0000,151.2296,616913.0000,16.4500,,,,
2484,2022-11-22 18:30:00+00:00,indiacem,238.3000,239.75,239.9,232.5,234.4000,234.3,235.0800,-4.0000,-1.7072,2710218.0000,144.3217,332831.0000,12.2800,,,,
2673,2022-11-23 18:30:00+00:00,indiacem,234.3000,234.5,238.4,232.05,234.9000,234.65,235.1700,0.3500,0.1492,2204768.0000,144.6224,303797.0000,13.7800,,,,
2888,2022-11-24 18:30:00+00:00,indiacem,234.6500,236.1,241.9,235.25,241.3000,240.95,239.5700,6.3000,2.6147,2881602.0000,156.4557,725313.0000,25.1700,,,,
3181,2022-11-27 18:30:00+00:00,indiacem,240.9500,241.8,245.55,239.35,240.8500,240.95,241.3100,0.0000,0.0000,2908624.0000,174.7656,1091971.0000,37.5400,,,,
3227,2022-11-28 18:30:00+00:00,indiacem,240.9500,240.2,245.1,240.2,242.2500,242.55,243.2500,1.6000,0.6597,2465384.0000,143.0950,603024.0000,24.4600,,,,
3472,2022-11-29 18:30:00+00:00,indiacem,242.5500,243.0,243.9,236.7,239.5500,240.0,240.0700,-2.5500,-1.0625,2169445.0000,139.9100,440617.0000,20.3100,,,,
3601,2022-11-30 18:30:00+00:00,indiacem,240.0000,241.75,248.7,239.2,247.0000,247.2,246.1600,7.2000,2.9126,5446557.0000,153.1093,1069018.0000,19.6300,1.04,1.74,1.14,1.39
3920,2022-12-01 18:30:00+00:00,indiacem,247.2000,248.7,251.8,247.55,248.6000,248.85,249.7300,1.6500,0.6631,5574678.0000,157.1173,919648.0000,16.5000,1.07,1.43,0.95,1.38
4051,2022-12-04 18:30:00+00:00,indiacem,248.8500,249.7,251.05,246.2,247.2000,248.1,248.6300,-0.7500,-0.3023,1665776.0000,128.7308,272712.0000,16.3700,0.88,0.43,0.93,0.42
4334,2022-12-05 18:30:00+00:00,indiacem,248.1000,247.0,253.05,246.4,249.4000,249.4,250.1400,1.3000,0.5213,3295415.0000,137.4177,426630.0000,12.9500,0.94,0.71,0.73,0.97
4427,2022-12-06 18:30:00+00:00,indiacem,249.4000,250.0,251.4,241.8,244.0000,244.8,245.7800,-4.6000,-1.8791,3094920.0000,151.4667,405476.0000,13.1000,1.03,0.68,0.73,0.92
4636,2022-12-07 18:30:00+00:00,indiacem,244.8000,244.8,248.55,243.25,247.5000,247.2,246.0000,2.4000,0.9709,1774075.0000,130.4947,294670.0000,16.6100,0.89,0.5,0.92,0.53
4733,2022-12-08 18:30:00+00:00,indiacem,247.2000,248.5,250.8,237.95,241.8000,241.55,244.9500,-5.6500,-2.3391,2571075.0000,130.9501,426164.0000,16.5800,0.89,0.72,0.91,0.77
4987,2022-12-11 18:30:00+00:00,indiacem,241.5500,241.9,246.35,236.0,246.0500,245.6,243.1100,4.0500,1.6490,2515450.0000,132.1140,370659.0000,14.7400,0.9,0.64,0.82,0.78
51,2022-11-02 18:30:00+00:00,indiamart,4637.9500,4600.0,4730.0,4581.0,4715.0000,4717.4,4649.9800,79.4500,1.6842,168558.0000,15.9017,111223.0000,65.9900,,,,
304,2022-11-03 18:30:00+00:00,indiamart,4717.4000,4717.4,4760.0,4680.0,4680.0000,4700.9,4713.8000,-16.5000,-0.3510,49166.0000,6.8172,17652.0000,35.9000,,,,
408,2022-11-06 18:30:00+00:00,indiamart,4700.9000,4700.9,4820.0,4700.0,4800.0000,4792.15,4782.4100,91.2500,1.9042,100932.0000,7.0253,41894.0000,41.5100,,,,
754,2022-11-08 18:30:00+00:00,indiamart,4792.1500,4793.0,4837.85,4777.95,4795.0000,4805.05,4807.1300,12.9000,0.2685,69065.0000,6.9155,33090.0000,47.9100,,,,
804,2022-11-09 18:30:00+00:00,indiamart,4805.0500,4764.8,4830.0,4760.0,4819.0000,4820.65,4809.5500,15.6000,0.3236,58205.0000,10.5635,28573.0000,49.0900,,,,
1072,2022-11-10 18:30:00+00:00,indiamart,4820.6500,4840.65,4915.0,4756.75,4783.0000,4795.55,4823.3200,-25.1000,-0.5234,136383.0000,9.2563,44852.0000,32.8900,,,,
1197,2022-11-13 18:30:00+00:00,indiamart,4795.5500,4750.0,4789.95,4600.0,4629.5000,4635.6,4708.2900,-159.9500,-3.4505,136864.0000,7.2235,37361.0000,27.3000,,,,
1325,2022-11-14 18:30:00+00:00,indiamart,4635.6000,4639.9,4745.0,4639.9,4710.1000,4704.25,4705.7600,68.6500,1.4593,138268.0000,8.7120,35011.0000,25.3200,,,,
1605,2022-11-15 18:30:00+00:00,indiamart,4704.2500,4704.25,4742.0,4657.55,4708.0000,4711.65,4705.4300,7.4000,0.1571,74990.0000,7.4218,24061.0000,32.0900,,,,
1735,2022-11-16 18:30:00+00:00,indiamart,4711.6500,4675.0,4713.95,4502.55,4580.0000,4583.25,4582.2700,-128.4000,-2.8015,202487.0000,8.5803,22985.0000,11.3500,,,,
2070,2022-11-17 18:30:00+00:00,indiamart,4583.2500,4594.0,4650.0,4400.0,4481.0000,4491.55,4473.6600,-91.7000,-2.0416,121280.0000,7.8835,26251.0000,21.6400,,,,
2168,2022-11-20 18:30:00+00:00,indiamart,4491.5500,4481.0,4512.5,4380.0,4389.9500,4404.7,4437.9700,-86.8500,-1.9718,43020.0000,5.8586,11331.0000,26.3400,,,,
2454,2022-11-21 18:30:00+00:00,indiamart,4404.7000,4418.0,4459.0,4370.0,4371.0000,4383.65,4403.7600,-21.0500,-0.4802,40226.0000,7.2532,8260.0000,20.5300,,,,
2588,2022-11-22 18:30:00+00:00,indiamart,4383.6500,4405.6,4429.0,4310.0,4370.3500,4341.05,4346.6800,-42.6000,-0.9813,64568.0000,7.0267,21093.0000,32.6700,,,,
2826,2022-11-23 18:30:00+00:00,indiamart,4341.0500,4370.0,4376.5,4292.0,4331.8500,4338.15,4331.3200,-2.9000,-0.0668,131203.0000,9.9858,54584.0000,41.6000,,,,
2850,2022-11-24 18:30:00+00:00,indiamart,4338.1500,4345.0,4395.0,4302.1,4374.7000,4379.6,4348.7200,41.4500,0.9464,52618.0000,7.0223,17910.0000,34.0400,,,,
3175,2022-11-27 18:30:00+00:00,indiamart,4379.6000,4398.85,4467.85,4356.3,4415.0000,4405.7,4419.0100,26.1000,0.5924,60592.0000,7.9968,12816.0000,21.1500,,,,
3309,2022-11-28 18:30:00+00:00,indiamart,4405.7000,4400.0,4450.0,4372.25,4385.5000,4384.35,4412.8000,-21.3500,-0.4870,41019.0000,7.0735,11655.0000,28.4100,,,,
3475,2022-11-29 18:30:00+00:00,indiamart,4384.3500,4398.8,4427.0,4360.0,4387.9000,4383.6,4384.4300,-0.7500,-0.0171,33183.0000,4.6962,11090.0000,33.4200,,,,
3596,2022-11-30 18:30:00+00:00,indiamart,4383.6000,4422.45,4500.0,4395.0,4446.7000,4443.4,4463.2400,59.8000,1.3458,84156.0000,5.2578,26876.0000,31.9400,0.66,0.9,0.97,0.93
3896,2022-12-01 18:30:00+00:00,indiamart,4443.4000,4430.0,4475.0,4414.55,4465.0000,4466.75,4454.3100,23.3500,0.5228,36064.0000,5.7583,11204.0000,31.0700,0.78,0.45,0.99,0.43
4145,2022-12-04 18:30:00+00:00,indiamart,4466.7500,4489.1,4496.0,4430.0,4470.0500,4479.7,4475.2000,12.9500,0.2891,40431.0000,4.8960,15730.0000,38.9100,0.67,0.63,1.24,0.49
4259,2022-12-05 18:30:00+00:00,indiamart,4479.7000,4463.0,4488.0,4441.05,4446.5000,4458.1,4463.7800,-21.6000,-0.4845,29697.0000,5.0808,13110.0000,44.1500,0.7,0.56,1.4,0.37
4473,2022-12-06 18:30:00+00:00,indiamart,4458.1000,4449.0,4501.1,4365.25,4382.0000,4382.6,4411.7300,-75.5000,-1.7227,51905.0000,6.4358,21684.0000,41.7800,0.89,0.95,1.34,0.66
4609,2022-12-07 18:30:00+00:00,indiamart,4382.6000,4395.4,4442.0,4377.55,4413.6000,4418.7,4414.6100,36.1000,0.8170,31105.0000,5.3463,10101.0000,32.4700,0.77,0.46,1.07,0.4
4810,2022-12-08 18:30:00+00:00,indiamart,4418.7000,4420.0,4508.0,4408.2,4432.0000,4435.45,4463.4700,16.7500,0.3776,86693.0000,7.9513,19044.0000,21.9700,1.16,0.92,0.73,1.16
5023,2022-12-11 18:30:00+00:00,indiamart,4435.4500,4427.4,4466.5,4398.3,4445.0000,4440.0,4432.2700,4.5500,0.1025,35156.0000,5.8672,13306.0000,37.8500,0.86,0.69,1.24,0.5
150,2022-11-02 18:30:00+00:00,indigo,1805.5000,1800.0,1817.15,1788.25,1802.4500,1803.2,1803.3000,-2.3000,-0.1276,206322.0000,14.8454,66028.0000,32.0000,,,,
191,2022-11-03 18:30:00+00:00,indigo,1803.2000,1809.8,1817.4,1790.0,1800.0000,1798.0,1798.7000,-5.2000,-0.2892,422417.0000,12.4266,164575.0000,38.9600,,,,
542,2022-11-06 18:30:00+00:00,indigo,1798.0000,1768.0,1817.95,1768.0,1776.0000,1778.05,1792.4600,-19.9500,-1.1220,1277160.0000,16.8273,563533.0000,44.1200,,,,
706,2022-11-08 18:30:00+00:00,indigo,1778.0500,1780.0,1784.85,1676.0,1720.0000,1718.75,1708.6200,-59.3000,-3.4502,1765811.0000,17.9208,794956.0000,45.0200,,,,
802,2022-11-09 18:30:00+00:00,indigo,1718.7500,1725.55,1729.45,1697.55,1710.0000,1710.4,1712.0000,-8.3500,-0.4882,527241.0000,20.3584,193274.0000,36.6600,,,,
1035,2022-11-10 18:30:00+00:00,indigo,1710.4000,1719.0,1769.2,1695.6,1765.0000,1766.1,1741.7900,55.7000,3.1538,727988.0000,12.4438,326553.0000,44.8600,,,,
1229,2022-11-13 18:30:00+00:00,indigo,1766.1000,1766.1,1780.0,1757.1,1770.0000,1775.75,1772.8600,9.6500,0.5434,215093.0000,9.6118,91186.0000,42.3900,,,,
1454,2022-11-14 18:30:00+00:00,indigo,1775.7500,1784.65,1800.0,1770.25,1793.0500,1792.95,1788.1700,17.2000,0.9593,382601.0000,17.5481,173726.0000,45.4100,,,,
1692,2022-11-15 18:30:00+00:00,indigo,1792.9500,1801.95,1813.0,1760.15,1768.5000,1770.9,1783.2800,-22.0500,-1.2451,660124.0000,22.5360,238871.0000,36.1900,,,,
1835,2022-11-16 18:30:00+00:00,indigo,1770.9000,1770.9,1772.25,1741.0,1746.8000,1748.65,1757.1500,-22.2500,-1.2724,239383.0000,16.5743,120560.0000,50.3600,,,,
1908,2022-11-17 18:30:00+00:00,indigo,1748.6500,1758.0,1796.0,1750.0,1779.0500,1782.95,1774.9900,34.3000,1.9238,725512.0000,27.7985,257126.0000,35.4400,,,,
2133,2022-11-20 18:30:00+00:00,indigo,1782.9500,1788.95,1809.0,1766.1,1789.2500,1792.45,1787.5100,9.5000,0.5300,376851.0000,16.5249,158202.0000,41.9800,,,,
2317,2022-11-21 18:30:00+00:00,indigo,1792.4500,1801.35,1829.3,1788.95,1818.0000,1818.95,1816.7600,26.5000,1.4569,612018.0000,13.5354,258987.0000,42.3200,,,,
2574,2022-11-22 18:30:00+00:00,indigo,1818.9500,1828.0,1897.9,1825.7,1891.3500,1893.35,1875.9900,74.4000,3.9295,2277315.0000,28.5263,963846.0000,42.3200,,,,
2751,2022-11-23 18:30:00+00:00,indigo,1893.3500,1910.0,1968.0,1888.0,1894.0000,1897.3,1932.4300,3.9500,0.2082,2102042.0000,30.6782,391556.0000,18.6300,,,,
